Код;Наименование;Иерархия;Артикул;Количество;Цена;Бренд;ИмяФайлаИзображения;Новинка;HAPPY_МОЛЛОстаток;ГлобусОстаток;ЛазурныйОстаток;ОранжевыйОстаток;ПассажОстаток;ТауОстаток;10 летняя батарея;Bluetooth;Барометр\альтиметр;Браслет;Будильник;Включение,отключение звука кнопок;Водозащита;Грязеустойчивость;Дополнительно;Индикатор приливов и отливов;Индикатор уровня заряда аккумулятора;Компас;Материал корпуса;Мелодия;Мировое время;Отображение данных о Луне;Пол;Прием радиосигнала точного времени;Размер корпуса;Резерв хода;Сверх яркая подсветка;Связь со смартфоном;Скидка;Солнечная батарея;Стекло;Страна бренда;Страна производитель;Таймер;Таймер рыбалки;Термометр;Тип механизма;Ударопрочность;Устойчивость к воздействию магнитного поля;Форма корпуса;Функция поиска телефона;Функция секундомера;Хит продаж;Ход стрелки;Хронограф;Циферблат;Шагомер;ЦенаСоСкидкой;
Ц0000020346;AMW-880-1A Casio;ЧАСЫ/Наручные/Casio (Япония);AMW-880-1A;4;9690;Casio (Япония);AMW-880-1A.jpg;0;1;0;1;0;1;1;;;;Каучуковый;есть;;WR 50m;;;;;;Нержавеющая сталь ;;есть;;Мужские;;47;;есть;;;;Минеральное;Япония;Япония;;;;Кварцевый;;;Круг;;есть;;;;Комбинированный;;9690;
Ц0000020347;AMW-880D-1A Casio;ЧАСЫ/Наручные/Casio (Япония);AMW-880D-1A;2;9590;Casio (Япония);AMW-880D-1A.jpg;0;0;0;1;0;1;0;;;;Стальной;есть;;WR 50m;;;;;;Нержавеющая сталь ;;есть;;Мужские;;47;;есть;;;;Минеральное;Япония;Япония;есть;;;Кварцевый;;;Круг;;есть;;;;Комбинированный;;9590;
Ц0000001346;AQ-180W-1B Casio;ЧАСЫ/Наручные/Casio (Япония);AQ-180W-1B;1;4150;Casio (Япония);AQ-180W-1B.jpg;0;1;0;0;0;0;0;;;;Пластиковый;;;WR 100m;;;;;;Пластик, сталь;;есть;;Мужские;;28;;;;;;Органическое;Япония;;есть;;;Кварцевый;;;Круг;;;;;;Комбинированный;;4150;
Д0000001020;AQ-180W-7B Casio;ЧАСЫ/Наручные/Casio (Япония);AQ-180W-7B;0;4150;Casio (Япония);AQ-180W-7B.jpg;0;0;0;0;0;0;0;есть;;;Пластиковый;;;WR 100m;;;;;;Пластик;;есть;;Мужские;;28;;;;;;Органическое;Япония;;есть;;;Кварцевый;;;Круг;;;;;;Комбинированный;;4150;
00054662162;AQ-180WD-1B Casio;ЧАСЫ/Наручные/Casio (Япония);AQ-180WD-1B;2;5590;Casio (Япония);AQ-180WD-1B.jpg;0;0;0;1;0;0;1;;;;Стальной;;;WR 100m;;;;;;Пластик;;есть;;Мужские;;28;;;;;;Органическое;Япония;;есть;;;Кварцевый;;;Круг;;;;;;Комбинированный;;5590;
Ц0000001308;AQ-180WD-7B Casio;ЧАСЫ/Наручные/Casio (Япония);AQ-180WD-7B;1;5590;Casio (Япония);AQ-180WD-7B.jpg;0;0;1;0;0;0;0;;;;Стальной;;;WR 100m;;;;;;Пластик;;есть;;Мужские;;41;;;;;;Органическое;Япония;;есть;;;Кварцевый;;;Круг;;;;;;Комбинированный;;5590;
СТ000003445;AQ-190W-1A Casio;ЧАСЫ/Наручные/Casio (Япония);AQ-190W-1A;1;6590;Casio (Япония);AQ-190W-1A(1).jpg;0;0;1;0;0;0;0;;;;Пластиковый;есть;;WR 100m;;;;;;Пластик;;есть;;Мужские;;50;;;;;;Органическое;Япония;;есть;;;Кварцевый;;;Круг;;есть;;;есть;Комбинированный;;6590;
СТ000006274;AQ-190WD-1A Casio;ЧАСЫ/Наручные/Casio (Япония);AQ-190WD-1A;1;6690;Casio (Япония);AQ-190WD-1A.jpg;0;0;0;0;0;1;0;;;;Стальной;есть;;WR 100m;;;;;;Пластик;;есть;;Мужские;;50;;;;;;Органическое;Япония;;есть;;;Кварцевый;;;Круг;;;;;есть;Комбинированный;;6690;
Ц0000021055;AQ-800E-1A Casio;ЧАСЫ/Наручные/Casio (Япония);AQ-800E-1A;4;5990;Casio (Япония);AQ-800E-1A.jpg;1;1;0;1;0;1;1;;;;Стальной;есть;;WR 30m;;;;;;Пластик, сталь;;;;Мужские;;41;;;;;;Органическое;Япония;;;;;Кварцевый;;;Прямоугольник;;;;;есть;Комбинированный;;5990;
СТ000001223;AQ-S800W-1B Casio;ЧАСЫ/Наручные/Casio (Япония);AQ-S800W-1B;2;7390;Casio (Япония);AQ-S800W-1B.jpg;0;0;0;1;0;0;1;;;;Пластиковый;есть;;WR 100m;;Солнечная батарея;;есть;;Пластик;;есть;;Мужские;;48;;;;;;Органическое;Япония;;есть;;;Кварцевый;;;Круг;;есть;;;;Комбинированный;;7390;
СТ000005554;AQ-S810W-1A Casio;ЧАСЫ/Наручные/Casio (Япония);AQ-S810W-1A;2;7390;Casio (Япония);aq-s810w-1a.jpg;0;0;0;1;0;1;0;;;;Пластиковый;есть;есть;WR 100m;;;;есть;;Пластик;;есть;;Мужские;;52;;;;;;Органическое;Япония;;есть;;;Кварцевый;;;Круг;;;;;;Комбинированный;;7390;
Ц0000001652;AQ-S810W-1A2 Casio;ЧАСЫ/Наручные/Casio (Япония);AQ-S810W-1A2;3;6990;Casio (Япония);AQ-S810W-1A2.jpg;0;1;1;0;0;0;1;;;;Пластиковый;есть;есть;WR 100m;;;;есть;;Пластик;;есть;;Мужские;;52;;;;;;Органическое;Япония;;есть;;;Кварцевый;;;Круг;;есть;;;есть;Комбинированный;;6990;
Ц0000021077;AQ-S810W-1A3 Casio;ЧАСЫ/Наручные/Casio (Япония);AQ-S810W-1A3;3;7390;Casio (Япония);AQ-S810W-1A3.jpg;1;0;0;1;0;1;1;;;;Пластиковый;;;WR 100m;;;;;;Пластик;;есть;;Мужские;;52;;;;;;Органическое;Япония;;есть;;;Кварцевый;;;Круг;;есть;;;;Стрелочный;;7390;
Ц0000003918;AQ-S810W-1B Casio;ЧАСЫ/Наручные/Casio (Япония);AQ-S810W-1B;4;7390;Casio (Япония);AQ-S810W-1B.jpg;0;1;1;1;0;1;0;;;;Пластиковый;есть;есть;WR 100m;;;;;;Пластик;;есть;;Мужские;;52;;;;;;Органическое;Япония;;есть;;;Кварцевый;;;Круг;;есть;;;;Комбинированный;;7390;
СТ000008116;AQ-S810W-2A Casio;ЧАСЫ/Наручные/Casio (Япония);AQ-S810W-2A;4;7390;Casio (Япония);AQ-S810W-2A.jpg;0;1;1;0;0;1;1;;;;Пластиковый;есть;есть;WR 100m;;;;;;Пластик;;есть;;Мужские;;52;;;;;;Органическое;Япония;;есть;;;Кварцевый;;;Круг;;есть;;;;Комбинированный;;7390;
СТ000006791;AQ-S810W-3A Casio;ЧАСЫ/Наручные/Casio (Япония);AQ-S810W-3A;2;7590;Casio (Япония);AQ-S810W-3A.jpg;0;0;1;1;0;0;0;;;;Пластиковый;;;WR 100m;;;;;;Пластик;;есть;;Мужские;;52;;;;;;Органическое;Япония;;есть;;;Кварцевый;;;Круг;;есть;;;;Стрелочный;;7590;
СТ000007629;AQ-S810W-8A Casio;ЧАСЫ/Наручные/Casio (Япония);AQ-S810W-8A;1;7390;Casio (Япония);AQ-S810W-8A.jpg;0;1;0;0;0;0;0;;;;Пластиковый;есть;;WR 100m;;Солнечная батарея;;есть;;Пластик;;есть;;Мужские;;52;;;;;;Органическое;Япония;;есть;;;Кварцевый;;;Круг;;есть;;;есть;Комбинированный;;7390;
Ц0000003254;AQ-S810WC-4A Casio;ЧАСЫ/Наручные/Casio (Япония);AQ-S810WC-4A;1;7390;Casio (Япония);AQ-S810WC-4A.jpg;0;0;0;0;0;1;0;;;;Пластиковый;есть;есть;WR 100m;;;;есть;;Пластик;;есть;;Мужские;;Стандартный;;;;;есть;Органическое;Япония;;есть;;;Кварцевый;;;Круг;;есть;;;;Комбинированный;;7390;
СТ000006792;AQ-S810WC-7A Casio;ЧАСЫ/Наручные/Casio (Япония);AQ-S810WC-7A;4;7390;Casio (Япония);AQ-S810WC-7A .jpg;0;1;1;1;0;0;1;;;;Пластиковый;;;WR 100m;;;;;;Пластик;;;;Мужские;;;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;7390;
Ц0000002379;AQF-100W-7В Casio;ЧАСЫ/Наручные/Casio (Япония);AQF-100W-7В;1;3990;Casio (Япония);AQF-100W-7В.jpg;0;1;0;0;0;0;0;;;;Пластиковый;есть;;WR 100m;;;;;;Пластик;;есть;есть;Мужские;;43;;;;;;Органическое;Япония;;есть;;есть;Кварцевый;;;Круг;;есть;;;;Комбинированный;;3990;
СТ000001224;AQF-102W-7В Casio;ЧАСЫ/Наручные/Casio (Япония);AQF-102W-7В;1;4950;Casio (Япония);AQF-102W-7В.jpg;0;0;0;0;0;0;1;;;;Пластиковый;;;WR 100m;;;;;;Пластик;;есть;есть;Мужские;;43;;;;;;Органическое;Япония;;есть;;есть;Кварцевый;;;Круг;;;;;;Комбинированный;;4950;
00054662048;AQF-102WD-1В Casio;ЧАСЫ/Наручные/Casio (Япония);AQF-102WD-1В;1;5990;Casio (Япония);AQF-102WD-1В.jpg;0;0;1;0;0;0;0;;;;Стальной;есть;;WR 100m;;;;;;Пластик;;есть;;Мужские;;43;;;;;;Органическое;Япония;;есть;;есть;Кварцевый;;;Круг;;есть;;;;Комбинированный;;5990;
00054662049;AQW-100-1A Casio;ЧАСЫ/Наручные/Casio (Япония);AQW-100-1A;1;5990;Casio (Япония);AQW-100-1A.jpg;0;0;0;1;0;0;0;;;;Пластиковый;есть;;WR 200m;;;есть;;;Пластик;;;есть;Мужские;;48;;;;;;Органическое;Япония;;есть;;;Кварцевый;;;Круг;;есть;;;;Комбинированный;;5990;
00054660919;AW-590-1A Casio;ЧАСЫ/Наручные/Casio (Япония);AW-590-1A;1;10990;Casio (Япония);AW-590-1A.jpg;0;0;1;0;0;0;0;;;;Пластиковый;есть;;WR 200m;;;;;;Пластик;;есть;;Мужские;;28;;;;;;Органическое;Япония;;;;;Кварцевый;есть;;Круг;;есть;;;;Комбинированный;;10990;
СТ000000987;AW-80-1A Casio;ЧАСЫ/Наручные/Casio (Япония);AW-80-1A;3;3490;Casio (Япония);AW-80-1A.jpg;0;1;1;0;0;1;0;есть;;;Пластиковый;есть;;WR 50m;;;;;;Пластик;;есть;;Мужские;;33;;;;;;Органическое;Япония;;есть;;;Кварцевый;;;Круг;;;;;;Комбинированный;;3490;
СТ000001225;AW-80-4B Casio;ЧАСЫ/Наручные/Casio (Япония);AW-80-4B;1;3490;Casio (Япония);AW-80-4B.jpg;0;0;0;0;0;0;1;есть;;;Пластиковый;есть;;WR 50m;;;;;;Пластик;;есть;;Мужские;;47;;;;;;Органическое;Япония;;есть;;;Кварцевый;;;Круг;;есть;;;;Комбинированный;;3490;
Д0000001060;AW-80-7A Casio;ЧАСЫ/Наручные/Casio (Япония);AW-80-7A;3;3490;Casio (Япония);AW-80-7A.jpg;0;1;1;1;0;0;0;есть;;;Пластиковый;есть;;WR 50m;;;;;;Пластик;;есть;;Мужские;;40;;;;;;Органическое;Япония;;есть;;;Кварцевый;;;Круг;;;;;;Комбинированный;;3490;
00000000658;AW-80D-1A Casio;ЧАСЫ/Наручные/Casio (Япония);AW-80D-1A;3;4350;Casio (Япония);AW-80D-1A.jpg;0;0;1;1;0;0;1;есть;;;Стальной;есть;;WR 50m;;;;;;Пластик;;есть;;Мужские;;47;;;;;;Органическое;Япония;;есть;;;Кварцевый;;;Круг;;есть;;;;Комбинированный;;4350;
Ц0000001653;AW-81-1A1 Casio;ЧАСЫ/Наручные/Casio (Япония);AW-81-1A1;3;3890;Casio (Япония);AW-81-1A1.jpg;0;1;1;1;0;0;0;;;;Резиновый;есть;;WR 50m;;;;;;Пластик;;;;Мужские;;39;;;;;;Органическое;Япония;;есть;;;Кварцевый;;;Квадрат;;есть;;;;Комбинированный;;3890;
Ц0000021271;AW-82-2A Casio;ЧАСЫ/Наручные/Casio (Япония);AW-82-2A;2;3790;Casio (Япония);;1;0;0;1;0;0;1;;;;Пластиковый;;;WR 50m;;;;;;Пластик;;;;Мужские;;47;;;;;;Органическое;Япония;;есть;;;Кварцевый;;;Круг;;есть;;;;Комбинированный;;3790;
Ц0000012078;AW-82D-1A Casio;ЧАСЫ/Наручные/Casio (Япония);AW-82D-1A;1;4790;Casio (Япония);AW-82D-1A.jpg;0;0;1;0;0;0;0;есть;;;Стальной;есть;;WR 50m;;;;;;Пластик;;;есть;Мужские;;47;;;;;;Органическое;Япония;;есть;есть;;Кварцевый;;;Круг;;;;;;Комбинированный;;4790;
Ц0000012064;AW-82D-7A Casio;ЧАСЫ/Наручные/Casio (Япония);AW-82D-7A;1;4790;Casio (Япония);AW-82D-7A.jpg;0;0;0;1;0;0;0;есть;;;Стальной;есть;;WR 50m;;;;;;Пластик;;;есть;Мужские;;50;;;;;;Органическое;Япония;;есть;есть;;Кварцевый;;;Круг;;;;;;Комбинированный;;4790;
Ц0000007251;AW-90H-9E Casio;ЧАСЫ/Наручные/Casio (Япония);AW-90H-9E;1;3190;Casio (Япония);AW-90H-9E.jpg;0;1;0;0;0;0;0;;;;Резиновый;есть;;WR 50m;;;;;;Пластик;;;;Унисекс;;45;;;;;;Органическое;Япония;;;;;Кварцевый;;;Круг;;есть;;;;Комбинированный;;3190;
Ц0000015846;B-640WB-1A Casio;ЧАСЫ/Наручные/Casio (Япония);B-640WB-1A;4;6390;Casio (Япония);B-640WB-1A.jpg;0;1;1;1;0;1;0;;;;Стальной;есть;;WR 50m;;;;;;Пластик;;;;Мужские;;39;;;;;;Органическое;Япония;;есть;;;Кварцевый;;;Прямоугольник;;есть;;;;Цифровой;;6390;
Ц0000008000;B-640WB-1B Casio;ЧАСЫ/Наручные/Casio (Япония);B-640WB-1B;5;6390;Casio (Япония);B-640WB-1B.jpg;0;1;1;1;0;1;1;;;;Стальной;есть;;WR 50m;;;;;;Пластик;;;;Мужские;;39;;;;;;Органическое;Япония;;есть;;;Кварцевый;;;Прямоугольник;;есть;;;;Цифровой;;6390;
Ц0000011744;B-640WC-5A Casio;ЧАСЫ/Наручные/Casio (Япония);B-640WC-5A;5;6490;Casio (Япония);B-640WC-5A.jpg;0;1;1;1;0;1;1;;;;Стальной;есть;;WR 50m;;;;;;Пластик;;;;Унисекс;;39;;;;;;Органическое;Япония;;есть;;;Кварцевый;;;Прямоугольник;;есть;;;;Цифровой;;6490;
Ц0000006590;B-640WD-1A Casio;ЧАСЫ/Наручные/Casio (Япония);B-640WD-1A;5;3990;Casio (Япония);B-640WD-1A.jpg;0;1;1;1;0;1;1;;;;Стальной;есть;;WR 50m;;;;;;Пластик;;;;Унисекс;;39;;;;;;Органическое;Япония;;есть;;;Кварцевый;;;Прямоугольник;;есть;;;;Цифровой;;3990;
Ц0000018750;B-650WB-1B Casio;ЧАСЫ/Наручные/Casio (Япония);B-650WB-1B;2;6590;Casio (Япония);B-650WB-1B .jpg;0;0;0;1;0;1;0;;;;Стальной с IP покрытием;есть;;WR 50m;;;;;;Пластик;;;;Мужские;;43;;;;;;Органическое;Япония;;;;;Кварцевый;;;;;есть;;;есть;Цифровой;;6590;
Ц0000017306;B-650WC-5A Casio;ЧАСЫ/Наручные/Casio (Япония);B-650WC-5A;1;6990;Casio (Япония);B-650WC-5A.jpg;0;1;0;0;0;0;0;;;;Стальной с IP покрытием;;;WR 50m;;;;;;Сталь с IP покрытием;;;;Мужские;;43;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Прямоугольник;;есть;;;есть;Цифровой;;6990;
Ц0000012838;B-650WD-1A Casio;ЧАСЫ/Наручные/Casio (Япония);B-650WD-1A;5;3990;Casio (Япония);B-650WD-1A.jpg;0;1;1;1;0;1;1;;;;Стальной;есть;;WR 50m;;;;;;Пластик;;;;Мужские;;43;;;;;;Органическое;Япония;;;;;Кварцевый;;;Квадрат;;есть;;;есть;Цифровой;;3990;
Ц0000011220;BA-110-1A Casio;ЧАСЫ/Наручные/Casio (Япония);BA-110-1A;1;14490;Casio (Япония);BA-110-1A.jpg;0;0;0;0;0;1;0;;;;Пластиковый;есть;есть;WR 100m;;;;;;Пластик;;;;Женские;;46;;;;;;Минеральное;Япония;;есть;;;Кварцевый;есть;;Круг;;есть;;;есть;Комбинированный;;14490;
Ц0000021218;BA-110-7A1 Casio;ЧАСЫ/Наручные/Casio (Япония);BA-110-7A1;1;14490;Casio (Япония);BA-110-7A1.jpg;1;0;0;0;0;1;0;;;;Пластиковый;;есть;WR 100m;;;;;;Пластик;;есть;;Женские;;46;;;;;;Минеральное;Япония;;есть;;;Кварцевый;есть;;Круг;;есть;;;есть;Комбинированный;;14490;
Ц0000021221;BA-110BE-4A Casio;ЧАСЫ/Наручные/Casio (Япония);BA-110BE-4A;1;14490;Casio (Япония);BA-110BE-4A.jpg;1;0;0;0;0;1;0;;;;Пластиковый;есть;есть;WR 100m;;;;;;Пластик;;;;Женские;;46;;;;;;Минеральное;Япония;;есть;;;Кварцевый;есть;;Круг;;есть;;;есть;Комбинированный;;14490;
Ц0000021220;BA-110BE-7A Casio;ЧАСЫ/Наручные/Casio (Япония);BA-110BE-7A;1;14490;Casio (Япония);BA-110BE-7A .jpg;1;0;0;1;0;0;0;;;;Пластиковый;;;WR 100m;;;;;;Пластик;;;;Женские;;46;;;;;;Минеральное;Япония;;есть;;;Кварцевый;есть;;Круг;;есть;;;есть;Комбинированный;;14490;
Ц0000008342;BA-110GA-8A Casio;ЧАСЫ/Наручные/Casio (Япония);BA-110GA-8A;1;10190;Casio (Япония);BA-110GA-8A.jpg;0;0;0;0;0;1;0;;;;Пластиковый;есть;есть;WR 100m;;;;;;Пластик;;есть;;Женские;;46;;;;;;Минеральное;Япония;;есть;;;Кварцевый;;;Круг;;есть;;;есть;Комбинированный;;10190;
Ц0000021219;BA-110PL-1A Casio;ЧАСЫ/Наручные/Casio (Япония);BA-110PL-1A;1;14490;Casio (Япония);BA-110PL-1A.jpg;1;0;0;1;0;0;0;;;;Пластиковый;;есть;WR 100m;;;;;;Пластик;;есть;;Женские;;43;;;;;;Минеральное;Япония;;есть;;;Кварцевый;есть;;Круг;;есть;;;есть;Комбинированный;;14490;
Ц0000021222;BA-130CV-2A Casio;ЧАСЫ/Наручные/Casio (Япония);BA-130CV-2A;1;14490;Casio (Япония);BA-130CV-2A.jpg;1;0;0;1;0;0;0;;;;Пластиковый;есть;;WR 100m;;;;;;Пластик;;есть;;Женские;;46;;;;;;Минеральное;Япония;;есть;;;Кварцевый;есть;;Круг;;есть;;;есть;Комбинированный;;14490;
Ц0000021223;BA-130CV-4A Casio;ЧАСЫ/Наручные/Casio (Япония);BA-130CV-4A;1;14490;Casio (Япония);;1;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14490;
Ц0000021224;BA-130WP-2A Casio;ЧАСЫ/Наручные/Casio (Япония);BA-130WP-2A;1;14490;Casio (Япония);BA-130WP-2A.jpg;1;0;0;0;0;1;0;;;;Пластиковый;есть;;WR 100m;;;;;;Пластик;;есть;;Женские;;46;;;;;;Минеральное;Япония;;есть;;;;есть;;;;есть;;;есть;Комбинированный;;14490;
00054656956;BEM-100L-7A Casio;ЧАСЫ/Наручные/Casio (Япония);BEM-100L-7A;1;4990;Casio (Япония);BEM-100L-7A(1).jpg;0;0;0;1;0;0;0;;;;Кожаный ремешок;;;WR 50m;;;;;;Нержавеющая сталь ;;;;Мужские;;28;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Прямоугольник;;;;;;Стрелочный;;4990;
